,Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic,Total
107,Midwest,1984,September,2.67e-06,7.83e-07,2.89e-07,1.24e-06,6.98e-07,3.91e-07,3.23e-07,1.36e-07,1.02e-07,0.0,5.1e-08,3.4e-08,1.94e-06,1.43e-06,3.4e-08,3.45382653731059e-06
108,Midwest,1985,April,2.45e-06,9.35e-07,4.25e-07,1.04e-06,8.16e-07,4.42e-07,2.72e-07,1.02e-07,1.19e-07,0.0,0.0,0.0,1.82e-06,1.55e-06,6.8e-08,3.38321406435879e-06
109,Midwest,1985,August,3.26e-06,1.16e-06,4.76e-07,1.43e-06,1.24e-06,3.74e-07,3.23e-07,2.21e-07,1.87e-07,0.0,0.0,0.0,2.23e-06,2.19e-06,1.7e-08,4.42027739019389e-06
110,Midwest,1985,December,3.71e-06,1.07e-06,5.78e-07,1.43e-06,1.02e-06,5.61e-07,4.42e-07,1.87e-07,3.57e-07,0.0,3.4e-08,0.0,2.65e-06,2.06e-06,8.5e-08,4.77729894177717e-06
111,Midwest,1985,February,2.75e-06,9.35e-07,3.74e-07,1.16e-06,8.33e-07,3.91e-07,2.55e-07,2.55e-07,1.19e-07,0.0,1.7e-08,0.0,1.84e-06,1.84e-06,1.19e-07,3.6892328625311e-06
112,Midwest,1985,January,3.15e-06,1.31e-06,4.93e-07,1.48e-06,1.12e-06,4.42e-07,2.72e-07,1.87e-07,2.89e-07,0.0,1.7e-08,0.0,2.21e-06,2.23e-06,8.5e-08,4.45427944814328e-06
113,Midwest,1985,July,3.54e-06,1.16e-06,4.93e-07,1.63e-06,1.04e-06,4.76e-07,2.72e-07,2.55e-07,2.72e-07,0.0,1.7e-08,1.7e-08,2.26e-06,2.38e-06,6.8e-08,4.69229382208322e-06
114,Midwest,1985,June,2.82e-06,1.31e-06,5.78e-07,1.26e-06,1e-06,3.91e-07,2.21e-07,1.53e-07,3.4e-07,0.0,0.0,0.0,2.18e-06,1.94e-06,8.5e-08,4.13125984994572e-06
115,Midwest,1985,March,2.92e-06,1.36e-06,3.4e-07,1.55e-06,1.17e-06,4.08e-07,1.7e-07,2.04e-07,2.04e-07,0.0,3.4e-08,1.7e-08,2.18e-06,2.06e-06,1.36e-07,4.28426914639084e-06
116,Midwest,1985,May,2.84e-06,1.12e-06,4.08e-07,1.24e-06,1e-06,5.44e-07,1.87e-07,2.04e-07,1.7e-07,0.0,1.7e-08,1.7e-08,2.35e-06,1.55e-06,3.4e-08,3.96124949327661e-06
117,Midwest,1985,November,3.06e-06,1.04e-06,3.06e-07,1.29e-06,9.18e-07,5.95e-07,2.21e-07,2.72e-07,2.38e-07,0.0,0.0,0.0,2.19e-06,1.9e-06,1.36e-07,4.09725778101299e-06
118,Midwest,1985,October,3.04e-06,1.19e-06,4.25e-07,1.43e-06,1.14e-06,3.74e-07,3.4e-07,2.89e-07,1.87e-07,0.0,3.4e-08,3.4e-08,2.3e-06,1.85e-06,6.8e-08,4.23326605025113e-06
119,Midwest,1985,September,3.37e-06,1.28e-06,5.27e-07,1.26e-06,1.21e-06,6.12e-07,2.55e-07,2.89e-07,2.89e-07,0.0,1.7e-08,3.4e-08,2.19e-06,2.36e-06,1.19e-07,4.64129074675403e-06
120,Midwest,1986,April,3.57e-06,1.39e-06,6.97e-07,1.48e-06,1.07e-06,4.93e-07,4.59e-07,3.06e-07,3.23e-07,0.0,0.0,5.1e-08,2.82e-06,2.11e-06,2.55e-07,4.97893549194904e-06
121,Midwest,1986,August,4.84e-06,1.46e-06,7.82e-07,2.19e-06,1.55e-06,5.44e-07,5.1e-07,1.7e-07,2.38e-07,0.0,6.8e-08,3.4e-08,3.74e-06,2.45e-06,4.25e-07,6.30438171789494e-06
122,Midwest,1986,December,3.01e-06,1.22e-06,6.12e-07,1.12e-06,1.19e-06,4.76e-07,3.23e-07,1.7e-07,2.55e-07,0.0,8.5e-08,3.4e-08,2.21e-06,1.9e-06,8.5e-08,4.23124710223836e-06
123,Midwest,1986,February,3.26e-06,1.05e-06,4.42e-07,1.44e-06,1.07e-06,3.91e-07,2.89e-07,2.55e-07,2.21e-07,0.0,0.0,1.7e-08,2.21e-06,2.09e-06,2.72e-07,4.31621172017261e-06
124,Midwest,1986,January,3.79e-06,1.51e-06,5.44e-07,1.87e-06,1.14e-06,5.27e-07,2.55e-07,2.55e-07,3.06e-07,0.0,3.4e-08,3.4e-08,2.96e-06,2.28e-06,1.87e-07,5.30180075993627e-06
125,Midwest,1986,July,5.62e-06,1.34e-06,8.33e-07,2.72e-06,1.44e-06,6.97e-07,4.25e-07,3.06e-07,1.87e-07,0.0,6.8e-08,0.0,4.18e-06,2.7e-06,4.08e-07,6.96710417184354e-06
126,Midwest,1986,June,4.27e-06,1.38e-06,5.95e-07,2.04e-06,1.29e-06,6.8e-07,2.89e-07,2.55e-07,2.04e-07,0.0,1.7e-08,3.4e-08,3.59e-06,2.01e-06,3.06e-07,5.64165882452295e-06
127,Midwest,1986,March,3.89e-06,1.05e-06,5.1e-07,1.78e-06,1.24e-06,4.42e-07,3.4e-07,1.7e-07,2.55e-07,0.0,1.7e-08,5.1e-08,2.99e-06,1.87e-06,1.53e-07,4.94494966812042e-06
128,Midwest,1986,May,4.04e-06,1.07e-06,5.27e-07,1.82e-06,1.21e-06,5.61e-07,2.55e-07,2.21e-07,3.57e-07,0.0,3.4e-08,1.7e-08,2.97e-06,2.09e-06,1.36e-07,5.11487877549107e-06
129,Midwest,1986,November,3.16e-06,9.69e-07,5.1e-07,1.29e-06,1.1e-06,4.08e-07,2.72e-07,1.7e-07,1.36e-07,0.0,0.0,5.1e-08,2.5e-06,1.56e-06,1.36e-07,4.12928955127701e-06
130,Midwest,1986,October,3.16e-06,1.29e-06,4.42e-07,1.75e-06,9.01e-07,4.25e-07,2.55e-07,2.21e-07,2.21e-07,0.0,5.1e-08,3.4e-08,2.68e-06,1.67e-06,6.8e-08,4.45215509380752e-06
131,Midwest,1986,September,4.4e-06,1.38e-06,6.63e-07,2.23e-06,1.41e-06,4.59e-07,3.91e-07,1.87e-07,3.06e-07,0.0,3.4e-08,0.0,3.35e-06,2.38e-06,3.4e-07,5.7776020177502e-06
132,Midwest,1987,April,2.52e-06,1.17e-06,5.08e-07,1.15e-06,9.83e-07,2.71e-07,1.19e-07,2.88e-07,2.03e-07,0.0,3.39e-08,0.0,2.08e-06,1.56e-06,0.0,3.69380598551609e-06
133,Midwest,1987,August,3.46e-06,1.42e-06,7.12e-07,1.59e-06,9.15e-07,5.42e-07,2.88e-07,1.69e-07,4.57e-07,0.0,3.39e-08,1.69e-08,2.71e-06,2.08e-06,0.0,4.87988758227019e-06
134,Midwest,1987,December,2.88e-06,9.83e-07,4.57e-07,1.14e-06,9.66e-07,2.88e-07,3.05e-07,1.69e-07,2.37e-07,0.0,5.08e-08,1.69e-08,1.98e-06,1.8e-06,0.0,3.86324629965865e-06
135,Midwest,1987,February,3.03e-06,1.58e-06,4.07e-07,1.36e-06,1.14e-06,6.1e-07,2.71e-07,2.37e-07,3.22e-07,0.0,3.39e-08,3.39e-08,2.27e-06,2.24e-06,0.0,4.60878334134399e-06
136,Midwest,1987,January,2.68e-06,1.39e-06,3.9e-07,1.37e-06,9.15e-07,3.39e-07,1.86e-07,3.39e-07,2.2e-07,0.0,8.47e-08,5.08e-08,1.88e-06,2.03e-06,0.0,4.06657463899896e-06
137,Midwest,1987,July,3.59e-06,1.3e-06,5.42e-07,1.51e-06,1.34e-06,5.59e-07,3.73e-07,2.03e-07,2.54e-07,0.0,5.08e-08,3.39e-08,2.73e-06,2.07e-06,0.0,4.89683159490161e-06
138,Midwest,1987,June,3.68e-06,1.25e-06,4.57e-07,1.68e-06,1.22e-06,6.1e-07,2.71e-07,1.52e-07,3.56e-07,0.0,0.0,0.0,2.73e-06,2.17e-06,0.0,4.93071961930314e-06
139,Midwest,1987,March,3.24e-06,1.42e-06,7.12e-07,1.46e-06,1.07e-06,3.56e-07,2.88e-07,2.71e-07,3.56e-07,0.0,3.39e-08,6.78e-08,2.54e-06,2e-06,0.0,4.65961539215773e-06
140,Midwest,1987,May,3.27e-06,9.15e-07,3.9e-07,1.56e-06,1.22e-06,4.07e-07,1.86e-07,1.19e-07,1.19e-07,0.0,0.0,1.69e-08,2.69e-06,1.47e-06,0.0,4.18518281763328e-06
141,Midwest,1987,November,2.9e-06,1.25e-06,4.91e-07,1.46e-06,1.03e-06,3.56e-07,1.69e-07,1.02e-07,2.2e-07,0.0,1.69e-08,1.69e-08,2.36e-06,1.76e-06,0.0,4.15129476818901e-06
142,Midwest,1987,October,3.25e-06,1.42e-06,6.61e-07,1.44e-06,1.15e-06,5.25e-07,2.37e-07,2.03e-07,2.88e-07,0.0,1.69e-08,3.39e-08,2.54e-06,2.07e-06,0.0,4.67655940852144e-06
143,Midwest,1987,September,3.76e-06,1.47e-06,7.12e-07,1.39e-06,1.22e-06,6.78e-07,2.54e-07,3.22e-07,4.74e-07,0.0,1.69e-08,3.39e-08,3.07e-06,2.12e-06,0.0,5.23571178701704e-06
144,Midwest,1988,April,3.65e-06,1.32e-06,5.06e-07,1.62e-06,1.23e-06,5.4e-07,2.87e-07,2.03e-07,3.38e-07,0.0,3.38e-08,3.38e-08,2.58e-06,2.3e-06,0.0,4.96166841140844e-06
145,Midwest,1988,August,4.32e-06,1.59e-06,8.61e-07,1.87e-06,1.4e-06,6.75e-07,2.87e-07,3.38e-07,2.7e-07,0.0,3.38e-08,6.75e-08,3.65e-06,2.16e-06,0.0,5.94049804767732e-06
146,Midwest,1988,December,4.2e-06,1.18e-06,6.58e-07,1.64e-06,1.38e-06,6.41e-07,3.21e-07,2.19e-07,3.38e-07,0.0,0.0,0.0,3.36e-06,2.03e-06,0.0,5.38357785488283e-06
147,Midwest,1988,February,3.38e-06,1.35e-06,4.22e-07,1.57e-06,1.08e-06,6.58e-07,2.36e-07,1.52e-07,4.22e-07,0.0,3.38e-08,1.69e-08,2.45e-06,2.23e-06,0.0,4.72539904530017e-06
148,Midwest,1988,January,3.65e-06,1.22e-06,5.74e-07,1.47e-06,1.16e-06,4.39e-07,3.88e-07,3.71e-07,3.04e-07,0.0,5.06e-08,0.0,2.68e-06,2.13e-06,0.0,4.87728650117502e-06
149,Midwest,1988,July,4.3e-06,1.32e-06,9.45e-07,1.52e-06,1.55e-06,4.73e-07,3.21e-07,1.69e-07,3.04e-07,0.0,5.06e-08,0.0,3.53e-06,2.03e-06,0.0,5.63672343539063e-06
150,Midwest,1988,June,3.66e-06,1.18e-06,6.24e-07,1.77e-06,1.2e-06,3.38e-07,2.03e-07,2.7e-07,1.69e-07,0.0,5.06e-08,0.0,2.94e-06,1.86e-06,0.0,4.84353373522119e-06
151,Midwest,1988,March,3.7e-06,1.47e-06,4.56e-07,1.54e-06,1.38e-06,5.23e-07,3.88e-07,2.36e-07,3.04e-07,0.0,3.38e-08,0.0,2.95e-06,2.18e-06,0.0,5.16418496634051e-06
152,Midwest,1988,May,3.54e-06,1.3e-06,6.24e-07,1.38e-06,1.35e-06,5.23e-07,2.19e-07,2.03e-07,2.03e-07,0.0,6.75e-08,3.38e-08,2.94e-06,1.81e-06,0.0,4.84353373522119e-06
153,Midwest,1988,November,3.85e-06,1.55e-06,6.41e-07,1.82e-06,1.3e-06,6.75e-07,2.36e-07,2.53e-07,3.04e-07,0.0,1.69e-08,1.69e-08,3.16e-06,2.19e-06,0.0,5.40045422877714e-06
154,Midwest,1988,October,3.98e-06,1.3e-06,7.43e-07,1.76e-06,1.27e-06,4.39e-07,3.21e-07,2.19e-07,2.87e-07,0.0,3.38e-08,3.38e-08,3.26e-06,1.96e-06,0.0,5.29919598025092e-06
155,Midwest,1988,September,4.67e-06,1.38e-06,7.93e-07,2.13e-06,1.35e-06,7.76e-07,2.53e-07,2.36e-07,2.19e-07,0.0,6.75e-08,1.69e-08,3.65e-06,2.31e-06,0.0,6.05863259405308e-06
156,Midwest,1989,April,4.12e-06,1.45e-06,7.23e-07,1.78e-06,1.51e-06,4.88e-07,2.86e-07,1.85e-07,2.19e-07,0.0,3.36e-08,1.68e-08,3.23e-06,2.27e-06,3.36e-08,5.56602146035096e-06
157,Midwest,1989,August,3.93e-06,1.43e-06,7.74e-07,1.73e-06,1.36e-06,4.71e-07,2.86e-07,1.01e-07,1.85e-07,0.0,1.68e-08,5.04e-08,3.21e-06,2.09e-06,3.36e-08,5.36423270388861e-06
158,Midwest,1989,December,4.25e-06,1.29e-06,8.41e-07,1.65e-06,1.24e-06,6.22e-07,3.53e-07,1.85e-07,2.86e-07,0.0,5.04e-08,3.36e-08,3.56e-06,1.88e-06,0.0,5.54920573218249e-06
159,Midwest,1989,February,3.13e-06,1.41e-06,5.04e-07,1.41e-06,1.16e-06,5.21e-07,3.87e-07,1.18e-07,1.85e-07,0.0,5.04e-08,5.04e-08,2.93e-06,1.51e-06,3.36e-08,4.54026152571736e-06
160,Midwest,1989,January,3.92e-06,1.31e-06,8.07e-07,1.63e-06,1.14e-06,4.04e-07,3.7e-07,1.85e-07,3.36e-07,0.0,3.36e-08,0.0,3.06e-06,2.14e-06,5.04e-08,5.22970684347752e-06
161,Midwest,1989,July,4.59e-06,1.06e-06,9.59e-07,1.53e-06,1.4e-06,5.72e-07,3.7e-07,2.35e-07,2.02e-07,0.0,3.36e-08,0.0,3.31e-06,2.29e-06,0.0,5.66691582320159e-06
162,Midwest,1989,June,4.44e-06,1.4e-06,7.57e-07,2.15e-06,1.45e-06,5.89e-07,2.02e-07,2.35e-07,2.19e-07,0.0,6.73e-08,5.04e-08,3.62e-06,2.1e-06,1.68e-08,5.83507307214586e-06
163,Midwest,1989,March,3.56e-06,1.35e-06,7.9e-07,1.55e-06,1.09e-06,5.55e-07,2.86e-07,1.68e-07,2.35e-07,0.0,1.68e-08,0.0,2.91e-06,1.97e-06,3.36e-08,4.91020785291502e-06
164,Midwest,1989,May,3.83e-06,1.33e-06,7.4e-07,1.65e-06,1.46e-06,5.55e-07,1.85e-07,1.18e-07,2.19e-07,0.0,0.0,5.04e-08,3.23e-06,1.85e-06,1.68e-08,5.16244390670756e-06
165,Midwest,1989,November,4.24e-06,1.36e-06,6.56e-07,1.97e-06,1.09e-06,6.73e-07,3.36e-07,2.52e-07,3.2e-07,0.0,1.68e-08,1.68e-08,3.3e-06,2.27e-06,1.68e-08,5.59965291561755e-06
166,Midwest,1989,October,5.3e-06,1.53e-06,7.9e-07,2.46e-06,1.65e-06,5.72e-07,4.2e-07,2.52e-07,4.04e-07,0.0,1.68e-08,0.0,4.02e-06,2.77e-06,1.68e-08,6.82720026531976e-06
167,Midwest,1989,September,3.99e-06,1.19e-06,6.22e-07,1.66e-06,1.38e-06,4.71e-07,3.2e-07,1.85e-07,2.52e-07,0.0,0.0,3.36e-08,3.03e-06,2.1e-06,1.68e-08,5.17925964137971e-06
168,Midwest,1990,April,3.85e-06,1.3e-06,8.7e-07,1.72e-06,1.32e-06,4.52e-07,3.01e-07,2.17e-07,1.51e-07,0.0,0.0,0.0,3.21e-06,1.94e-06,6.69e-08,5.15146123950332e-06
169,Midwest,1990,August,3.9e-06,9.2e-07,8.53e-07,1.42e-06,1.3e-06,6.69e-07,1.67e-07,8.36e-08,2.34e-07,0.0,1.67e-08,1.67e-08,3.09e-06,1.69e-06,3.35e-08,4.81695157524929e-06
170,Midwest,1990,December,3.08e-06,1.1e-06,4.85e-07,1.27e-06,1.12e-06,5.02e-07,3.18e-07,1.17e-07,2.01e-07,0.0,1.67e-08,5.02e-08,2.38e-06,1.74e-06,3.35e-08,4.18138290449133e-06
171,Midwest,1990,February,4e-06,9.37e-07,6.02e-07,1.67e-06,1.2e-06,4.85e-07,2.51e-07,1.67e-07,3.01e-07,0.0,0.0,1.67e-08,3.01e-06,1.91e-06,3.35e-08,4.93402997051086e-06
172,Midwest,1990,January,4.62e-06,1.27e-06,9.03e-07,1.91e-06,1.56e-06,5.85e-07,2.34e-07,2.51e-07,1.84e-07,0.0,3.35e-08,1.67e-08,3.58e-06,2.26e-06,3.35e-08,5.8873821075189e-06
173,Midwest,1990,July,3.41e-06,1.46e-06,8.2e-07,1.61e-06,1.19e-06,4.52e-07,1.51e-07,2.17e-07,2.17e-07,0.0,3.35e-08,0.0,2.68e-06,2.16e-06,5.02e-08,4.8671280319764e-06
174,Midwest,1990,June,4.82e-06,1.37e-06,9.2e-07,2.26e-06,1.42e-06,5.18e-07,2.51e-07,2.84e-07,2.51e-07,0.0,3.35e-08,0.0,3.93e-06,2.19e-06,0.0,6.18844048829831e-06
175,Midwest,1990,March,3.6e-06,1.25e-06,9.2e-07,1.44e-06,1.14e-06,6.36e-07,1.84e-07,1.51e-07,2.01e-07,0.0,1.67e-08,3.35e-08,3.06e-06,1.72e-06,3.35e-08,4.85040254653241e-06
176,Midwest,1990,May,4.5e-06,1.4e-06,8.36e-07,1.94e-06,1.59e-06,5.35e-07,3.85e-07,1e-07,2.34e-07,0.0,0.0,3.35e-08,3.76e-06,2.06e-06,3.35e-08,5.90410757539687e-06
177,Midwest,1990,November,2.71e-06,8.7e-07,5.85e-07,1.09e-06,9.03e-07,4.01e-07,1.84e-07,3.35e-08,1.84e-07,0.0,3.35e-08,3.35e-08,1.94e-06,1.56e-06,0.0,3.57926484381156e-06
178,Midwest,1990,October,3.46e-06,1.22e-06,7.69e-07,1.52e-06,9.87e-07,5.02e-07,2.34e-07,2.17e-07,3.51e-07,0.0,5.02e-08,1.67e-08,2.74e-06,1.86e-06,5.02e-08,4.68314767803895e-06
179,Midwest,1990,September,4.13e-06,1.37e-06,7.53e-07,1.56e-06,1.59e-06,5.85e-07,3.35e-07,1.67e-07,2.34e-07,0.0,8.36e-08,1.67e-08,3.14e-06,2.26e-06,3.35e-08,5.50269626689653e-06
180,Midwest,1991,April,4.46e-06,1.14e-06,1.08e-06,1.76e-06,1.34e-06,5.47e-07,3.48e-07,1.66e-07,1.99e-07,0.0,1.66e-08,1.66e-08,3.53e-06,2.04e-06,3.31e-08,5.60164603544833e-06
181,Midwest,1991,August,6.05e-06,1.41e-06,1.11e-06,2.8e-06,1.44e-06,9.45e-07,3.65e-07,2.65e-07,3.31e-07,0.0,6.63e-08,1.66e-08,5.07e-06,2.29e-06,1.66e-08,7.45780584757314e-06
182,Midwest,1991,December,5.1e-06,1.41e-06,9.94e-07,2.29e-06,1.28e-06,9.28e-07,2.82e-07,2.32e-07,2.32e-07,0.0,4.97e-08,1.66e-08,4.44e-06,2.01e-06,0.0,6.51315351647703e-06
183,Midwest,1991,February,3.56e-06,1.34e-06,7.96e-07,1.64e-06,1.09e-06,4.97e-07,1.99e-07,9.94e-08,2.32e-07,0.0,3.31e-08,1.66e-08,2.98e-06,1.86e-06,1.66e-08,4.90558521756836e-06
184,Midwest,1991,January,4.52e-06,1.26e-06,9.28e-07,1.89e-06,1.49e-06,4.81e-07,2.49e-07,2.65e-07,2.82e-07,0.0,3.31e-08,0.0,3.46e-06,2.29e-06,0.0,5.78394759821057e-06
185,Midwest,1991,July,5.9e-06,1.57e-06,1.08e-06,2.68e-06,1.86e-06,7.79e-07,3.98e-07,2.15e-07,2.49e-07,0.0,6.63e-08,0.0,4.74e-06,2.67e-06,4.97e-08,7.49095152716502e-06
186,Midwest,1991,June,5.01e-06,1.24e-06,9.28e-07,2.15e-06,1.31e-06,6.46e-07,4.64e-07,2.32e-07,2.49e-07,0.0,4.97e-08,3.31e-08,4.16e-06,1.97e-06,1.66e-08,6.24798778947972e-06
187,Midwest,1991,March,4.62e-06,1.38e-06,1.04e-06,1.79e-06,1.36e-06,7.13e-07,3.31e-07,2.32e-07,2.15e-07,0.0,1.66e-08,3.31e-08,3.65e-06,2.3e-06,1.66e-08,5.99939485654749e-06
188,Midwest,1991,May,4.42e-06,1.62e-06,8.95e-07,1.99e-06,1.38e-06,8.29e-07,3.65e-07,1.16e-07,2.32e-07,0.0,0.0,0.0,3.99e-06,2.06e-06,0.0,6.04911344825545e-06
189,Midwest,1991,November,4.14e-06,1.52e-06,9.12e-07,1.84e-06,1.31e-06,5.97e-07,2.49e-07,6.63e-08,3.48e-07,0.0,3.31e-08,0.0,3.84e-06,1.77e-06,4.97e-08,5.66793751658092e-06
190,Midwest,1991,October,4.96e-06,1.06e-06,8.95e-07,2.15e-06,1.33e-06,7.79e-07,2.82e-07,1.49e-07,2.15e-07,0.0,1.66e-08,0.0,4.21e-06,1.77e-06,4.97e-08,6.01596772065079e-06
191,Midwest,1991,September,5.37e-06,1.16e-06,1.04e-06,2.09e-06,1.57e-06,6.3e-07,2.65e-07,2.65e-07,2.98e-07,0.0,3.31e-08,3.31e-08,4.23e-06,2.2e-06,0.0,6.52972637206587e-06
192,Midwest,1992,April,4.71e-06,1.31e-06,9.68e-07,2.05e-06,1.51e-06,6.73e-07,3.12e-07,1.64e-07,2.3e-07,0.0,1.64e-08,0.0,3.86e-06,2.13e-06,4.92e-08,6.03981802561037e-06
193,Midwest,1992,August,5.32e-06,1.48e-06,1.38e-06,2.23e-06,1.33e-06,8.37e-07,3.28e-07,1.81e-07,2.79e-07,0.0,0.0,9.85e-08,4.48e-06,2.2e-06,1.64e-08,6.79479271380468e-06
194,Midwest,1992,December,4.58e-06,1.61e-06,1e-06,2e-06,1.35e-06,7.71e-07,3.12e-07,2.13e-07,2.79e-07,0.0,3.28e-08,1.48e-07,3.79e-06,2.17e-06,6.57e-08,6.18753050939709e-06
195,Midwest,1992,February,4.28e-06,1.35e-06,7.22e-07,2.1e-06,1.08e-06,4.27e-07,2.3e-07,1.97e-07,4.43e-07,0.0,1.64e-08,1.64e-08,3.61e-06,1.95e-06,0.0,5.62950545586889e-06
196,Midwest,1992,January,4.68e-06,1.43e-06,1.28e-06,2.23e-06,1.08e-06,6.24e-07,2.95e-07,1.31e-07,2.13e-07,0.0,4.92e-08,3.28e-08,3.92e-06,2.1e-06,1.64e-08,6.10546802117218e-06
197,Midwest,1992,July,5.28e-06,1.41e-06,1.12e-06,2.41e-06,1.49e-06,7.06e-07,3.12e-07,1.31e-07,2.46e-07,0.0,4.92e-08,3.28e-08,4.35e-06,2.23e-06,3.28e-08,6.69631778683799e-06
198,Midwest,1992,June,4.55e-06,1.15e-06,9.03e-07,1.89e-06,1.51e-06,6.24e-07,2.95e-07,1.64e-07,1.48e-07,0.0,4.92e-08,9.85e-08,3.69e-06,1.85e-06,1.64e-08,5.69515547836773e-06
199,Midwest,1992,March,4.4e-06,1.41e-06,9.52e-07,1.79e-06,1.35e-06,5.74e-07,3.77e-07,2.3e-07,2.46e-07,0.0,3.28e-08,1.64e-08,3.56e-06,2.17e-06,1.64e-08,5.81004300731442e-06
200,Midwest,1992,May,4.4e-06,1.28e-06,9.19e-07,2.1e-06,1.33e-06,7.55e-07,2.3e-07,9.85e-08,1.15e-07,0.0,1.64e-08,3.28e-08,3.69e-06,1.9e-06,3.28e-08,5.67874297309156e-06
201,Midwest,1992,November,4.33e-06,1.59e-06,9.52e-07,1.81e-06,1.61e-06,6.89e-07,3.12e-07,1.31e-07,2.46e-07,0.0,3.28e-08,4.92e-08,3.46e-06,2.38e-06,1.64e-08,5.94134302429757e-06
202,Midwest,1992,October,4.48e-06,1.2e-06,8.37e-07,2.15e-06,1.2e-06,7.06e-07,2.79e-07,1.15e-07,1.31e-07,0.0,3.28e-08,4.92e-08,3.73e-06,1.84e-06,1.64e-08,5.67874297309156e-06
203,Midwest,1992,September,4.99e-06,1.35e-06,9.68e-07,2.33e-06,1.31e-06,7.71e-07,2.95e-07,1.81e-07,2.63e-07,0.0,4.92e-08,4.92e-08,4.12e-06,2.12e-06,3.28e-08,6.35165546586618e-06
204,Midwest,1993,April,4.34e-06,1.17e-06,1.02e-06,1.89e-06,1.14e-06,6.34e-07,2.44e-07,1.14e-07,3.42e-07,0.0,6.51e-08,4.88e-08,3.56e-06,1.82e-06,1.63e-08,5.52984682791698e-06
205,Midwest,1993,August,4.88e-06,1.56e-06,1.25e-06,2.03e-06,1.3e-06,7.48e-07,4.07e-07,1.95e-07,2.28e-07,0.0,1.63e-08,9.76e-08,3.98e-06,2.33e-06,3.25e-08,6.44064219577702e-06
206,Midwest,1993,December,3.9e-06,1.2e-06,1.09e-06,1.4e-06,1.11e-06,6.18e-07,1.63e-07,1.3e-07,2.44e-07,0.0,1.63e-08,0.0,3.55e-06,1.55e-06,0.0,5.10697726779271e-06
207,Midwest,1993,February,3.48e-06,9.76e-07,6.67e-07,1.45e-06,9.43e-07,4.88e-07,2.28e-07,1.79e-07,1.79e-07,0.0,1.63e-08,3.25e-08,2.94e-06,1.45e-06,0.0,4.45640836480468e-06
208,Midwest,1993,January,4.38e-06,1.37e-06,9.27e-07,1.89e-06,1.58e-06,5.37e-07,2.44e-07,4.88e-08,2.76e-07,0.0,1.63e-08,3.25e-08,3.64e-06,2.05e-06,1.63e-08,5.74128154070009e-06
209,Midwest,1993,July,5.03e-06,1.27e-06,1.38e-06,2.1e-06,1.07e-06,6.83e-07,3.74e-07,1.63e-07,1.63e-07,0.0,3.25e-08,0.0,4.36e-06,1.9e-06,1.63e-08,6.29426442467502e-06
210,Midwest,1993,June,4.03e-06,1.37e-06,1.19e-06,1.69e-06,1.15e-06,4.72e-07,2.93e-07,1.63e-07,2.28e-07,0.0,3.25e-08,1.63e-08,3.63e-06,1.68e-06,4.88e-08,5.39973313615529e-06
211,Midwest,1993,March,3.48e-06,1.43e-06,1.04e-06,1.5e-06,1.15e-06,5.53e-07,1.95e-07,1.95e-07,1.14e-07,0.0,1.63e-08,4.88e-08,3.48e-06,1.3e-06,3.25e-08,4.91180664126988e-06
212,Midwest,1993,May,3.43e-06,1.3e-06,6.02e-07,1.69e-06,1.02e-06,5.37e-07,2.6e-07,2.28e-07,9.76e-08,0.0,1.63e-08,1.63e-08,3.06e-06,1.58e-06,0.0,4.74916442362515e-06
213,Midwest,1993,November,4.31e-06,1.28e-06,1.09e-06,1.87e-06,1.12e-06,6.18e-07,2.76e-07,1.14e-07,2.93e-07,0.0,0.0,4.88e-08,3.68e-06,1.87e-06,3.25e-08,5.59490366722719e-06
214,Midwest,1993,October,4.8e-06,1.33e-06,1.35e-06,1.94e-06,1.32e-06,6.67e-07,2.44e-07,1.46e-07,2.6e-07,0.0,6.51e-08,4.88e-08,3.79e-06,2.18e-06,3.25e-08,6.13162243187616e-06
215,Midwest,1993,September,4.54e-06,1.11e-06,1.04e-06,2.05e-06,1.27e-06,6.02e-07,2.11e-07,1.46e-07,2.28e-07,0.0,1.63e-08,1.63e-08,3.89e-06,1.68e-06,3.25e-08,5.64369629409888e-06
216,Midwest,1994,April,4.32e-06,1.18e-06,1.36e-06,1.55e-06,1.13e-06,4.84e-07,3.55e-07,1.78e-07,2.42e-07,0.0,4.84e-08,3.23e-08,3.39e-06,2.03e-06,0.0,5.50258297458934e-06
217,Midwest,1994,August,5e-06,1.15e-06,1.19e-06,2.19e-06,1.11e-06,7.1e-07,3.55e-07,1.94e-07,2.26e-07,0.0,1.61e-08,1.61e-08,3.94e-06,2.16e-06,1.61e-08,6.16418182095058e-06
218,Midwest,1994,December,4.39e-06,1.19e-06,9.04e-07,1.9e-06,1.26e-06,6.78e-07,2.74e-07,2.42e-07,1.78e-07,0.0,4.84e-08,4.84e-08,3.61e-06,1.87e-06,1.61e-08,5.58326578411177e-06
219,Midwest,1994,February,3.78e-06,1.34e-06,7.58e-07,1.86e-06,1e-06,5.49e-07,3.07e-07,1.94e-07,1.45e-07,0.0,0.0,1.61e-08,3.31e-06,1.79e-06,4.84e-08,5.13144196671899e-06
