"","Region","Year","Month","referenceSex_male","referenceSex_female","referenceSex_unknown","reference_age_10s","reference_age_20s","reference_age_30s","reference_age_40s","reference_age_50s","reference_age_60s","reference_age_70sOlder","reference_age_Unknown","reference_raceAAPI","reference_raceAmericanIndian","reference_raceAsian","reference_raceBlack","reference_raceWhite","reference_raceUnknown","reference_hispanic_yes","reference_hispanic_unknown","offernderRelation_boyfriend_girlfriend_yes","offernderRelation_child_yes","offernderRelation_employee_yes","offernderRelation_exspouse_yes","offernderRelation_friend_yes","offernderRelation_otherRelative_yes","offernderRelation_parent_yes","offernderRelation_sibling_yes","offernderRelation_spouse_yes","offernderRelation_suporvisor_yes"
"523","Midwest",2019,"June",0.396546150340947,0.100965624994558,0,0.0687736865904963,0.140473913035907,0.108281974631845,0.0760900362277832,0.0336552083315195,0.0263388586942326,0.0146326992745737,0.00146326992745737,0,0.00146326992745737,0.00877961956474421,0.33362554346028,0.149253532600652,0.00438980978237211,0.0234123188393179,0.191688360496915,0.0248755887667753,0.0219490489118605,0,0,0.00731634963728684,0.0146326992745737,0.0102428894922016,0.00146326992745737,0.011706159419659,0
"524","Midwest",2019,"March",0.286800905781644,0.0921860054298143,0,0.0482879076060932,0.127304483688791,0.0658471467355816,0.0453613677511784,0.0424348278962637,0.0219490489118605,0.0146326992745737,0.00146326992745737,0,0.00731634963728684,0.00146326992745737,0.219490489118605,0.147790262673194,0.00292653985491474,0.0160959692020311,0.146326992745737,0.0234123188393179,0.0102428894922016,0,0.00292653985491474,0.0204857789844032,0.00731634963728684,0.00438980978237211,0.00438980978237211,0.011706159419659,0
"525","Midwest",2019,"May",0.383376720993831,0.08340638586507,0.00146326992745737,0.0482879076060932,0.163886231875225,0.106818704704388,0.0658471467355816,0.0438980978237211,0.011706159419659,0.0102428894922016,0,0,0.00585307970982948,0.00146326992745737,0.308749954693505,0.146326992745737,0.00585307970982948,0.0204857789844032,0.162422961947768,0.0248755887667753,0.00877961956474421,0,0,0.0146326992745737,0.00585307970982948,0.011706159419659,0.00146326992745737,0.0102428894922016,0
"526","Midwest",2019,"November",0.354111322444683,0.0804798460101553,0,0.0497511775335505,0.149253532600652,0.0848696557925274,0.0438980978237211,0.0497511775335505,0.0321919384040621,0.0175592391294884,0.00438980978237211,0.00146326992745737,0.00438980978237211,0.00146326992745737,0.282411095999272,0.131694293471163,0.0131694293471163,0.0351184782589769,0.169739311585055,0.0175592391294884,0.00877961956474421,0,0.00438980978237211,0.00731634963728684,0.00731634963728684,0.0131694293471163,0.00585307970982948,0.0131694293471163,0
"527","Midwest",2019,"October",0.321919384040621,0.0965758152121864,0,0.0526777173884653,0.13901064310845,0.0921860054298143,0.0541409873159227,0.0321919384040621,0.0190225090569458,0.0131694293471163,0.00585307970982948,0,0.00146326992745737,0.00146326992745737,0.273631476434528,0.131694293471163,0.0102428894922016,0.0131694293471163,0.16681277173014,0.0219490489118605,0.011706159419659,0,0,0.011706159419659,0.0102428894922016,0.00731634963728684,0.00438980978237211,0.00731634963728684,0.00146326992745737
"528","Midwest",2019,"September",0.396546150340947,0.0819431159376127,0.00146326992745737,0.0585307970982948,0.188761820642001,0.0921860054298143,0.0512144474610079,0.0351184782589769,0.0146326992745737,0.0146326992745737,0.00292653985491474,0,0.00438980978237211,0.00438980978237211,0.313139764475877,0.149253532600652,0.00877961956474421,0.0336552083315195,0.185835280787086,0.00877961956474421,0.0131694293471163,0,0.00731634963728684,0.011706159419659,0.00731634963728684,0.00146326992745737,0.00292653985491474,0.00731634963728684,0
"529","Midwest",2020,"April",0.390826588573952,0.109782749599425,0,0.0570870297917008,0.199072719273623,0.0922175096635167,0.0483044098237469,0.0512319498130649,0.0278116298985209,0.010246389962613,0.00439130998397699,0,0.00292753998931799,0.001463769994659,0.319101858835661,0.169797319380444,0.00731884997329498,0.0263478599038619,0.147840769460559,0.0190290099305669,0.01463769994659,0,0,0.010246389962613,0.00585507997863598,0.01463769994659,0.00585507997863598,0.011710159957272,0
"530","Midwest",2020,"August",0.594290617831552,0.152232079444536,0.001463769994659,0.0775798097169268,0.250304669086688,0.181507479337716,0.0775798097169268,0.0673334197543138,0.0424493298451109,0.0263478599038619,0.00439130998397699,0.001463769994659,0.017565239935908,0.00731884997329498,0.480116558248151,0.231275659156121,0.010246389962613,0.0600145697810188,0.251768439081347,0.0204927799252259,0.00731884997329498,0,0.00292753998931799,0.013173929951931,0.017565239935908,0.011710159957272,0.00585507997863598,0.013173929951931,0
"531","Midwest",2020,"December",0.428884608435086,0.11710159957272,0,0.0834348896955628,0.177116169353739,0.120029139562038,0.0731884997329498,0.0336667098771569,0.0204927799252259,0.017565239935908,0.00439130998397699,0,0.00731884997329498,0.00292753998931799,0.351304798718159,0.166869779391126,0.017565239935908,0.0278116298985209,0.223956809182826,0.0424493298451109,0.00878261996795398,0,0.001463769994659,0.0204927799252259,0.011710159957272,0.010246389962613,0.00439130998397699,0.010246389962613,0
"532","Midwest",2020,"February",0.336667098771569,0.0966088196474937,0,0.0526957198077239,0.140521919487264,0.0951450496528347,0.0600145697810188,0.0278116298985209,0.0234203199145439,0.00878261996795398,0.00292753998931799,0,0.001463769994659,0.00731884997329498,0.253232209076006,0.158087159423172,0.013173929951931,0.0292753998931799,0.133203069513969,0.0263478599038619,0.013173929951931,0,0.001463769994659,0.011710159957272,0.00585507997863598,0.00731884997329498,0.010246389962613,0.00731884997329498,0
"533","Midwest",2020,"January",0.289826458942481,0.101000129631471,0,0.0483044098237469,0.115637829578061,0.0746522697276088,0.0556232597970419,0.0395217898557929,0.0219565499198849,0.0204927799252259,0.00585507997863598,0.001463769994659,0.00731884997329498,0.00292753998931799,0.229811889161462,0.144913229471241,0.00439130998397699,0.0190290099305669,0.159550929417831,0.0234203199145439,0.010246389962613,0,0.001463769994659,0.01463769994659,0.00731884997329498,0.00731884997329498,0.001463769994659,0.011710159957272,0
"534","Midwest",2020,"July",0.632348637692686,0.163942239401808,0.001463769994659,0.114174059583402,0.310319238867707,0.155159619433854,0.0892899696741987,0.0585507997863598,0.0292753998931799,0.011710159957272,0.00292753998931799,0,0.00439130998397699,0.00439130998397699,0.544522438013146,0.234203199145439,0.010246389962613,0.0424493298451109,0.292753998931799,0.0263478599038619,0.016101469941249,0,0.001463769994659,0.0234203199145439,0.013173929951931,0.010246389962613,0.00439130998397699,0.0190290099305669,0
"535","Midwest",2020,"June",0.644058797649958,0.141985689481923,0,0.103927669620789,0.279580068979868,0.178579939348397,0.101000129631471,0.0526957198077239,0.0292753998931799,0.0190290099305669,0.00585507997863598,0,0.01463769994659,0.00585507997863598,0.551841287986441,0.207855339241577,0.00585507997863598,0.0409855598504519,0.259087289054642,0.0336667098771569,0.017565239935908,0,0.001463769994659,0.016101469941249,0.013173929951931,0.00878261996795398,0.00878261996795398,0.01463769994659,0
"536","Midwest",2020,"March",0.327884478803615,0.114174059583402,0.001463769994659,0.0424493298451109,0.136130609503287,0.10246389962613,0.0658696497596548,0.0409855598504519,0.01463769994659,0.01463769994659,0.00439130998397699,0.001463769994659,0.00292753998931799,0.00585507997863598,0.223956809182826,0.200536489268282,0.00878261996795398,0.0307391698878389,0.174188629364421,0.0351304798718159,0.010246389962613,0,0.001463769994659,0.0204927799252259,0.00878261996795398,0.010246389962613,0.00292753998931799,0.01463769994659,0
"537","Midwest",2020,"May",0.56794275792769,0.103927669620789,0.001463769994659,0.0731884997329498,0.244449589108052,0.178579939348397,0.0731884997329498,0.0468406398290879,0.0263478599038619,0.0190290099305669,0.00292753998931799,0,0.01463769994659,0.001463769994659,0.439130998397699,0.202000259262941,0.016101469941249,0.0468406398290879,0.216637959209531,0.0292753998931799,0.00878261996795398,0,0.001463769994659,0.0219565499198849,0.00878261996795398,0.016101469941249,0.00585507997863598,0.011710159957272,0
"538","Midwest",2020,"November",0.487435408221446,0.105391439615448,0,0.0687971897489728,0.2034640292576,0.159550929417831,0.0761160397222678,0.0322029398824979,0.017565239935908,0.017565239935908,0.00878261996795398,0,0.00878261996795398,0.00292753998931799,0.382043968605998,0.174188629364421,0.0248840899092029,0.0468406398290879,0.226884349172144,0.0219565499198849,0.00731884997329498,0,0.00439130998397699,0.00878261996795398,0.00731884997329498,0.00292753998931799,0,0.01463769994659,0
"539","Midwest",2020,"October",0.497681798184059,0.134666839508628,0.00292753998931799,0.0995363596368117,0.18882632931101,0.17565239935908,0.0819711197009038,0.0351304798718159,0.0190290099305669,0.0219565499198849,0.010246389962613,0,0.00292753998931799,0.00731884997329498,0.412783138493837,0.200536489268282,0.011710159957272,0.0497681798184059,0.244449589108052,0.0219565499198849,0.00878261996795398,0,0.001463769994659,0.00878261996795398,0.011710159957272,0.00585507997863598,0.00439130998397699,0.011710159957272,0
"540","Midwest",2020,"September",0.497681798184059,0.139058149492605,0.00731884997329498,0.0980725896421527,0.213710419220213,0.127347989535333,0.0673334197543138,0.0614783397756778,0.0278116298985209,0.0248840899092029,0.00585507997863598,0,0.00439130998397699,0.00585507997863598,0.412783138493837,0.199072719273623,0.0219565499198849,0.0541594898023829,0.24737712909737,0.0234203199145439,0.00878261996795398,0,0,0.0190290099305669,0.010246389962613,0.00731884997329498,0.00585507997863598,0.013173929951931,0
"541","Northeast",1976,"April",0.445620630841631,0.127609544286467,0,0.068868642948252,0.176222704014645,0.119507350998437,0.0850730295243113,0.0445620630841631,0.0141788382540519,0.0324087731521186,0.00405109664401482,0,0,0.00405109664401482,0.239014701996875,0.326113279843193,0.00405109664401482,0,0.573230175128098,0.0263321281860964,0.0202554832200741,0,0.00607664496602224,0.00405109664401482,0.00405109664401482,0.0101277416100371,0.00202554832200741,0.0303832248301112,0
"542","Northeast",1976,"August",0.206605928844756,0.0810219328802965,0,0.0324087731521186,0.0972263194563558,0.0648175463042372,0.0162043865760593,0.0162043865760593,0.0222810315420815,0.0162043865760593,0.00202554832200741,0,0,0,0.105328512744385,0.182299348980667,0,0,0.287627861725053,0.00405109664401482,0.00810219328802965,0,0,0.00405109664401482,0.00202554832200741,0.00202554832200741,0.00810219328802965,0.024306579864089,0
"543","Northeast",1976,"December",0.194452638912712,0.0992518677783632,0,0.0283576765081038,0.093175222812341,0.0465876114061705,0.0486131597281779,0.0222810315420815,0.0202554832200741,0.0162043865760593,0.00607664496602224,0,0.00405109664401482,0.00202554832200741,0.115456254354423,0.168120510726615,0.00405109664401482,0,0.293704506691075,0.00810219328802965,0.0162043865760593,0.00202554832200741,0,0.0101277416100371,0.00405109664401482,0,0.00405109664401482,0.0324087731521186,0
"544","Northeast",1976,"February",0.380803084537394,0.137737285896504,0,0.0506387080501853,0.155967220794571,0.0952007711343484,0.0830474812023039,0.0425365147621557,0.0283576765081038,0.0324087731521186,0.00405109664401482,0,0,0.00607664496602224,0.249142443606912,0.263321281860964,0,0,0.518540370433898,0.0303832248301112,0.024306579864089,0,0,0.00202554832200741,0.00202554832200741,0.00607664496602224,0.00202554832200741,0.024306579864089,0
"545","Northeast",1976,"January",0.397007471113453,0.127609544286467,0,0.0607664496602224,0.1640694140826,0.1093796093884,0.0445620630841631,0.0567153530162075,0.0384854181181408,0.0263321281860964,0.00202554832200741,0,0,0,0.257244636894941,0.267372378504978,0,0,0.52461701539992,0.0162043865760593,0.0121532899320445,0,0,0.00202554832200741,0.00202554832200741,0.00810219328802965,0.00405109664401482,0.0425365147621557,0
"546","Northeast",1976,"July",0.265346830182971,0.0627919979822298,0,0.0526642563721927,0.107354061066393,0.0425365147621557,0.0405109664401482,0.0364598697961334,0.0162043865760593,0.0202554832200741,0.00202554832200741,0,0,0.00810219328802965,0.141788382540519,0.176222704014645,0.00202554832200741,0,0.328138828165201,0.0121532899320445,0.0101277416100371,0,0,0.00810219328802965,0,0.0121532899320445,0.00405109664401482,0.0182299348980667,0
"547","Northeast",1976,"June",0.502335983857838,0.119507350998437,0,0.0607664496602224,0.212682573810778,0.119507350998437,0.0992518677783632,0.0486131597281779,0.0324087731521186,0.024306579864089,0.00405109664401482,0,0,0.00202554832200741,0.28965341004706,0.320036634877171,0.0101277416100371,0,0.621843334856276,0.0202554832200741,0.0141788382540519,0.00202554832200741,0.00202554832200741,0.0162043865760593,0.00202554832200741,0.0101277416100371,0.00202554832200741,0.0526642563721927,0
"548","Northeast",1976,"March",0.451697275807653,0.133686189252489,0,0.0506387080501853,0.176222704014645,0.141788382540519,0.0708941912702594,0.0567153530162075,0.0384854181181408,0.0283576765081038,0.00202554832200741,0,0,0.00810219328802965,0.277500120115016,0.295730055013082,0.00405109664401482,0,0.585383465060142,0.024306579864089,0.00607664496602224,0,0,0.00810219328802965,0.00202554832200741,0.0101277416100371,0.0101277416100371,0.0324087731521186,0
"549","Northeast",1976,"May",0.390930826147431,0.147865027506541,0,0.0546898046942001,0.153941672472563,0.123558447642452,0.0749452879142743,0.0506387080501853,0.0364598697961334,0.0162043865760593,0.00202554832200741,0,0,0.00810219328802965,0.222810315420815,0.301806699979104,0.00607664496602224,0,0.538795853653972,0.0263321281860964,0.0202554832200741,0,0.00202554832200741,0.00607664496602224,0.00405109664401482,0.00607664496602224,0.00607664496602224,0.0303832248301112,0
"550","Northeast",1976,"November",0.251167991928919,0.0789963845582891,0,0.0486131597281779,0.105328512744385,0.0526642563721927,0.034434321474126,0.0364598697961334,0.0141788382540519,0.0141788382540519,0.00202554832200741,0,0.00202554832200741,0.00607664496602224,0.123558447642452,0.196478187234719,0.00202554832200741,0,0.330164376487208,0.00405109664401482,0.0263321281860964,0.00202554832200741,0,0.0141788382540519,0.00607664496602224,0.0141788382540519,0.0182299348980667,0.0182299348980667,0
"551","Northeast",1976,"October",0.220784767098808,0.0830474812023039,0,0.0465876114061705,0.0891241261683261,0.0526642563721927,0.0405109664401482,0.0263321281860964,0.0162043865760593,0.0222810315420815,0.00405109664401482,0,0.00405109664401482,0,0.143813930862526,0.151916124150556,0.00405109664401482,0,0.303832248301112,0.0121532899320445,0.00810219328802965,0,0.00405109664401482,0.00607664496602224,0.00202554832200741,0.0121532899320445,0.00405109664401482,0.0263321281860964,0
"552","Northeast",1976,"September",0.204580380522749,0.0870985778463187,0,0.0303832248301112,0.093175222812341,0.0567153530162075,0.0425365147621557,0.034434321474126,0.0121532899320445,0.0101277416100371,0,0,0.00202554832200741,0.00202554832200741,0.153941672472563,0.131660640930482,0.00202554832200741,0,0.291678958369067,0.00810219328802965,0.00202554832200741,0,0,0.00810219328802965,0.00405109664401482,0.00405109664401482,0,0.0364598697961334,0
"553","Northeast",1977,"April",0.438286919052972,0.125804578617057,0.00202910610672672,0.0791351381623421,0.166386700751591,0.11768815419015,0.064931395415255,0.0547858648816214,0.0121746366403603,0.0405821221345344,0.00608731832018016,0,0,0.00405821221345344,0.273929324408107,0.271900218301381,0.0162328488538138,0,0.566120603776755,0.0182619549605405,0.0202910610672672,0,0,0.0223201671739939,0,0.00202910610672672,0.00202910610672672,0.0385530160278077,0
"554","Northeast",1977,"August",0.454519767906785,0.156241170217957,0,0.0669605015219818,0.213056141206306,0.133921003043964,0.0730478198421619,0.0527567587748947,0.036523909921081,0.00811642442690688,0.00202910610672672,0,0,0,0.308424128222461,0.298278597688828,0.00405821221345344,0,0.610760938124743,0.0202910610672672,0.0182619549605405,0,0,0.0162328488538138,0,0.00608731832018016,0.00405821221345344,0.0527567587748947,0.00202910610672672
"555","Northeast",1977,"December",0.604673619804563,0.148124745791051,0,0.0730478198421619,0.221172565633212,0.194794186245765,0.0953679870161559,0.0629022893085283,0.0284074854941741,0.036523909921081,0.00202910610672672,0,0.00202910610672672,0.00202910610672672,0.340889825930089,0.401763009131891,0.00608731832018016,0,0.752798365595613,0.0121746366403603,0.014203742747087,0,0.00202910610672672,0.0202910610672672,0.00608731832018016,0.00811642442690688,0.0121746366403603,0.0324656977076275,0
"556","Northeast",1977,"February",0.409879433558797,0.0953679870161559,0.00202910610672672,0.0446403343479878,0.125804578617057,0.11160083586997,0.0892806686959757,0.0426112282412611,0.0344948038143542,0.0385530160278077,0.00811642442690688,0,0,0.0182619549605405,0.229288990060119,0.245521838913933,0.014203742747087,0,0.50727652668168,0.0182619549605405,0.0162328488538138,0,0.00202910610672672,0.00811642442690688,0,0.0101455305336336,0.00608731832018016,0.0324656977076275,0.00202910610672672
"557","Northeast",1977,"January",0.405821221345344,0.133921003043964,0,0.0629022893085283,0.168415806858318,0.107542623656516,0.0730478198421619,0.0466694404547146,0.0202910610672672,0.036523909921081,0.00202910610672672,0,0,0.00405821221345344,0.245521838913933,0.286103961048468,0.00405821221345344,0,0.539742224389308,0.0101455305336336,0.0101455305336336,0,0.00405821221345344,0.00811642442690688,0.00405821221345344,0.0162328488538138,0.00608731832018016,0.0284074854941741,0
"558","Northeast",1977,"July",0.452490661800059,0.13595010915069,0.00202910610672672,0.0608731832018016,0.172474019071771,0.125804578617057,0.0994261992296093,0.0588440770950749,0.0263783793874474,0.0304365916009008,0.00405821221345344,0,0.00405821221345344,0.00202910610672672,0.288133067155194,0.288133067155194,0.00811642442690688,0,0.590469877057476,0.0202910610672672,0.0162328488538138,0,0,0.00608731832018016,0.00202910610672672,0.00811642442690688,0.00608731832018016,0.0405821221345344,0
"559","Northeast",1977,"June",0.448432449586605,0.119717260296876,0,0.0568149709883482,0.162328488538138,0.152182958004504,0.0568149709883482,0.0669605015219818,0.0304365916009008,0.0182619549605405,0.00608731832018016,0,0,0,0.25363826334084,0.310453234329188,0.00405821221345344,0,0.568149709883482,0.0202910610672672,0.0121746366403603,0,0.00202910610672672,0.0263783793874474,0.00405821221345344,0.00811642442690688,0,0.0324656977076275,0
"560","Northeast",1977,"March",0.478869041187506,0.182619549605405,0,0.0710187137354352,0.198852398459219,0.13595010915069,0.0750769259488886,0.0446403343479878,0.0344948038143542,0.0588440770950749,0.0121746366403603,0,0,0.00405821221345344,0.275958430514834,0.37741373585117,0.00405821221345344,0,0.661488590792911,0.00608731832018016,0.0223201671739939,0.00202910610672672,0.00202910610672672,0.0202910610672672,0.00405821221345344,0.00608731832018016,0.00608731832018016,0.0527567587748947,0
"561","Northeast",1977,"May",0.38350105417135,0.127833684723783,0,0.0588440770950749,0.154212064111231,0.0973970931228826,0.0730478198421619,0.0446403343479878,0.0344948038143542,0.0182619549605405,0.00202910610672672,0,0,0.00608731832018016,0.2353763083803,0.2658128999812,0.00405821221345344,0,0.511334738895133,0.0162328488538138,0.0304365916009008,0,0,0.00811642442690688,0.00405821221345344,0.00405821221345344,0.00202910610672672,0.036523909921081,0
"562","Northeast",1977,"November",0.50727652668168,0.14203742747087,0,0.050727652668168,0.172474019071771,0.166386700751591,0.107542623656516,0.050727652668168,0.0405821221345344,0.0304365916009008,0.00811642442690688,0,0,0.00405821221345344,0.296249491582101,0.346977144250269,0.00202910610672672,0,0.64931395415255,0.0162328488538138,0.0182619549605405,0,0,0.0182619549605405,0.00608731832018016,0.00811642442690688,0.00608731832018016,0.0385530160278077,0
"563","Northeast",1977,"October",0.411908539665524,0.121746366403603,0,0.0608731832018016,0.174503125178498,0.125804578617057,0.050727652668168,0.0486985465614413,0.0324656977076275,0.0243492732807206,0.00608731832018016,0,0,0.00405821221345344,0.239434520593753,0.282045748835014,0.00811642442690688,0,0.533654906069127,0.0101455305336336,0.00608731832018016,0,0.00405821221345344,0.00608731832018016,0.00608731832018016,0.0101455305336336,0.00202910610672672,0.0486985465614413,0
"564","Northeast",1977,"September",0.458577980120239,0.11160083586997,0,0.0710187137354352,0.174503125178498,0.12986279083051,0.0486985465614413,0.0568149709883482,0.0263783793874474,0.0344948038143542,0.00608731832018016,0,0.00202910610672672,0.00202910610672672,0.243492732807206,0.318569658756095,0.00405821221345344,0,0.570178815990208,0.0101455305336336,0.0182619549605405,0,0.00202910610672672,0.00608731832018016,0.00202910610672672,0.00202910610672672,0.00608731832018016,0.0284074854941741,0
"565","Northeast",1978,"April",0.475668769962843,0.136195758920985,0,0.0548848580726357,0.191080616993621,0.156523484133072,0.0650487206786793,0.052852085551427,0.0182949526908786,0.0345571328605484,0.00813109008483492,0,0,0.00203277252120873,0.284588152969222,0.321178058350979,0.00406554504241746,0,0.611864528883827,0.0142294076484611,0.0243932702545047,0,0.00203277252120873,0.0101638626060436,0.0142294076484611,0.00813109008483492,0.00813109008483492,0.0325243603393397,0
"566","Northeast",1978,"August",0.402488959199328,0.152457939090655,0.00203277252120873,0.052852085551427,0.189047844472412,0.101638626060436,0.0609831756362619,0.0569176305938444,0.0345571328605484,0.0304915878181309,0.00406554504241746,0,0,0.00203277252120873,0.250031020108674,0.302883105660101,0.00203277252120873,0,0.556979670811192,0.0142294076484611,0.0121966351272524,0.00203277252120873,0,0.00406554504241746,0.0304915878181309,0.00609831756362619,0.00609831756362619,0.044720995466592,0
"567","Northeast",1978,"December",0.605766211320201,0.12806466883615,0.00203277252120873,0.0772453558059317,0.247998247587465,0.136195758920985,0.097573081018019,0.0813109008483492,0.0284588152969222,0.0386226779029658,0.0121966351272524,0,0,0.00609831756362619,0.353702418690319,0.374030143902406,0.00203277252120873,0,0.73586365267756,0.0101638626060436,0.022360497733296,0,0.00406554504241746,0.0121966351272524,0.00609831756362619,0.00203277252120873,0,0.0345571328605484,0
"568","Northeast",1978,"February",0.357767963732736,0.138228531442194,0,0.0589504031150531,0.146359621527028,0.105704171102854,0.0691142657210968,0.044720995466592,0.0203277252120873,0.022360497733296,0,0,0,0,0.211408342205708,0.278489835405596,0.00609831756362619,0,0.49599649517493,0.0162621801696698,0.022360497733296,0,0,0.00609831756362619,0.00203277252120873,0.0101638626060436,0.0101638626060436,0.0508193130302182,0
"569","Northeast",1978,"January",0.40045618667812,0.119933578751315,0,0.052852085551427,0.136195758920985,0.117900806230106,0.075212583284723,0.0508193130302182,0.0406554504241746,0.0264260427757135,0.00203277252120873,0,0.00203277252120873,0.00813109008483492,0.211408342205708,0.286620925490431,0.0121966351272524,0,0.520389765429435,0.0101638626060436,0.0101638626060436,0,0,0.00813109008483492,0.00609831756362619,0.0142294076484611,0.0101638626060436,0.0365899053817571,0
"570","Northeast",1978,"July",0.449242727187129,0.134162986399776,0.00203277252120873,0.0772453558059317,0.191080616993621,0.119933578751315,0.0711470382423055,0.052852085551427,0.0182949526908786,0.0284588152969222,0.0101638626060436,0,0,0.00203277252120873,0.264260427757135,0.313046968266144,0.00609831756362619,0,0.585438486108114,0.0203277252120873,0.022360497733296,0,0.00203277252120873,0.0121966351272524,0.00609831756362619,0.0162621801696698,0.00406554504241746,0.0426882229453833,0
"571","Northeast",1978,"June",0.441111637102294,0.12806466883615,0,0.0650487206786793,0.170752891781533,0.150425166569446,0.0630159481574706,0.0508193130302182,0.0304915878181309,0.0162621801696698,0.00609831756362619,0,0,0.00406554504241746,0.243932702545047,0.31914528582977,0.00203277252120873,0,0.569176305938444,0.0162621801696698,0.0121966351272524,0,0.00203277252120873,0.00813109008483492,0.00609831756362619,0.00406554504241746,0.00813109008483492,0.0325243603393397,0
"572","Northeast",1978,"March",0.435013319538668,0.115868033708898,0,0.052852085551427,0.195146162036038,0.109769716145271,0.0731798107635142,0.044720995466592,0.0264260427757135,0.0203277252120873,0.00203277252120873,0,0.00203277252120873,0.00203277252120873,0.264260427757135,0.280522607926805,0.00203277252120873,0,0.550881353247565,0.0182949526908786,0.0162621801696698,0,0,0.00813109008483492,0.00813109008483492,0.00406554504241746,0.00609831756362619,0.0264260427757135,0
"573","Northeast",1978,"May",0.376062916423615,0.117900806230106,0,0.0508193130302182,0.162621801696698,0.0955403084968103,0.0609831756362619,0.0548848580726357,0.0203277252120873,0.0304915878181309,0.00406554504241746,0,0,0,0.201244479599664,0.286620925490431,0.00609831756362619,0,0.493963722653721,0.0142294076484611,0.0182949526908786,0,0.00203277252120873,0.00406554504241746,0.00203277252120873,0.0142294076484611,0.0101638626060436,0.0325243603393397,0
"574","Northeast",1978,"November",0.52852085551427,0.172785664302742,0,0.0874092184119753,0.189047844472412,0.176851209345159,0.0874092184119753,0.0569176305938444,0.0264260427757135,0.0406554504241746,0.0162621801696698,0,0.00203277252120873,0.00406554504241746,0.274424290363178,0.410620049284163,0.0101638626060436,0,0.701306519817011,0.0101638626060436,0.0243932702545047,0.00203277252120873,0.00203277252120873,0.0203277252120873,0.00203277252120873,0.00813109008483492,0.00203277252120873,0.0508193130302182,0.00203277252120873
"575","Northeast",1978,"October",0.455341044750755,0.136195758920985,0,0.0833436733695579,0.180916754387577,0.140261303963402,0.0589504031150531,0.044720995466592,0.0345571328605484,0.0264260427757135,0.00609831756362619,0,0,0.00406554504241746,0.270358745320761,0.313046968266144,0.00406554504241746,0,0.59153680367174,0.0162621801696698,0.022360497733296,0,0,0.00609831756362619,0.0182949526908786,0.00813109008483492,0.00406554504241746,0.0264260427757135,0.00203277252120873
"576","Northeast",1978,"September",0.477701542484051,0.150425166569446,0,0.0731798107635142,0.20734279716329,0.134162986399776,0.0731798107635142,0.0406554504241746,0.0345571328605484,0.0345571328605484,0.00813109008483492,0,0,0.00406554504241746,0.262227655235926,0.357767963732736,0.00406554504241746,0,0.628126709053497,0.0142294076484611,0.0264260427757135,0,0,0.00813109008483492,0.00813109008483492,0.00406554504241746,0.00203277252120873,0.0467537679878008,0.00203277252120873
"577","Northeast",1979,"April",0.441415452962332,0.174938843109496,0,0.0549226600460044,0.193246396458164,0.124084528252084,0.075264385988969,0.0671276956117832,0.0345809341030398,0.0427176244802257,0.0101708629714823,0,0.00203417259429646,0.00406834518859292,0.282749990607208,0.323433442493137,0.00406834518859292,0,0.616354296071828,0.026444243725854,0.0122050355657788,0,0.00406834518859292,0,0.00610251778288938,0.00813669037718584,0.00406834518859292,0.0305125889144469,0
"578","Northeast",1979,"August",0.518714011545597,0.154597117166531,0,0.0732302133946726,0.197314741646757,0.134255391223566,0.079332731177562,0.075264385988969,0.0386492792916328,0.0467859696688186,0.00610251778288938,0,0,0,0.284784163201505,0.378356102539142,0.0101708629714823,0,0.673311128712129,0.0162733807543717,0.026444243725854,0,0.00610251778288938,0.00203417259429646,0.00610251778288938,0.00610251778288938,0.00813669037718584,0.0345809341030398,0
"579","Northeast",1979,"December",0.561431636025823,0.122050355657788,0,0.0589910052345974,0.260374092069947,0.136289563817863,0.0874694215547478,0.0691618682060797,0.0162733807543717,0.0386492792916328,0.0142392081600752,0,0.00203417259429646,0.00203417259429646,0.313262579521655,0.364116894379066,0.00203417259429646,0,0.683481991683611,0.0122050355657788,0,0,0,0.0101708629714823,0.00610251778288938,0,0.00610251778288938,0.0284784163201505,0
"580","Northeast",1979,"February",0.443449625556628,0.126118700846381,0,0.0630593504231903,0.174938843109496,0.128152873440677,0.0813669037718584,0.0467859696688186,0.026444243725854,0.0244100711315575,0.00406834518859292,0,0,0,0.235964020938389,0.319365097304544,0.0142392081600752,0,0.569568326403009,0.0101708629714823,0.0142392081600752,0,0.00203417259429646,0.0122050355657788,0.00406834518859292,0.00203417259429646,0.00203417259429646,0.0223758985372611,0
"581","Northeast",1979,"January",0.455654661122407,0.158665462355124,0.00203417259429646,0.0772985585832655,0.170870497920903,0.138323736412159,0.0671276956117832,0.0427176244802257,0.0386492792916328,0.0406834518859292,0.0142392081600752,0,0,0,0.284784163201505,0.321399269898841,0.0101708629714823,0,0.616354296071828,0.0101708629714823,0.0366151066973363,0,0.00203417259429646,0.0223758985372611,0.00203417259429646,0.0122050355657788,0.00203417259429646,0.0162733807543717,0
